
    UPC,DESCRIPTION,ROUTE,DISTRICT,ROAD SYSTEM,JURISDICTION,ESTIMATE,PE_ESTIMATE,RW_ESTIMATE,CN_ESTIMATE,PREVIOUS,Y1,Y2,Y3,Y4,Y5,Y6,Y2-6,BALANCE
    -1849, Outstanding Cost for TMS Consultant Inspections , , Hampton Roads, Interstate, , 1000.000000, 1000.000000, 0.000000, 0.000000, 0.000000
-283, 511 Virginia - Travel Information, , Hampton Roads, Interstate, , 2100.000000, 300.000000, 300.000000, 1500.000000, 0.000000
57022, RTE 603 - IMPROVE INT.,INSTALL LTL &amp; TRAFF. SIGNAL(OC FUNDS), 0603, Hampton Roads, Secondary, York County, 667.163000, 667.163000, 0.000000, 0.000000, 0.000000
60497, RTE 610 - REALIGNMENT OF INTERSECTION, 0610, Hampton Roads, Secondary, Surry County, 245.000000, 245.000000, 0.000000, 0.000000, 0.000000
13719, RTE 612 - BIKEWAYS, 0612, Hampton Roads, Secondary, James City County, 602.000000, 1000.000000, 0.000000, 0.000000, -398.000000
67584, RTE 612 - PEDESTRIAN SIGNALS, CROSSWALKS, ISLANDS, 0612, Hampton Roads, Secondary, James City County, 11.000000, 8.100000, 0.000000, 0.000000, 2.900000
57364, RTE 614 - BIKEWAY - CMAQ, 0614, Hampton Roads, Secondary, James City County, 255.239000, 416.000000, 0.000000, 0.000000, -160.761000
13718, RTE 615 - FOUR LANE WIDENING, 0615, Hampton Roads, Secondary, James City County, 4682.000000, 3200.000000, 0.000000, 0.000000, 1482.000000
60498, RTE 634 - REALIGN APPROACHES TO INTERSECTION AT RTE 10, 0634, Hampton Roads, Secondary, Surry County, 874.300000, 874.300000, 0.000000, 0.000000, 0.000000
62410, RTE 669 - IMPROVE INTERSECTION &amp; INSTALL TRAFFIC SIGNAL, 0669, Hampton Roads, Secondary, Isle of Wight County, 91.585000, 91.585000, 0.000000, 0.000000, 0.000000
8322, RTE 704 - APPROACHES &amp; BRIDGE REPLACEMENT OVER JONES CREEK, 0704, Hampton Roads, Secondary, Isle of Wight County, 7123.715000, 6743.152000, 238.990000, 0.000000, 141.573000
17935, RTE 782 - INTERSECTION IMPROVEMENTS, 0782, Hampton Roads, Secondary, York County, 1945.361000, 2577.000000, 141.000000, 141.000000, -913.639000
14627, RTE 1050 - EXTENSION OF FORT EUSTIS BOULEVARD, 1050, Hampton Roads, Secondary, York County, 5027.100000, 7411.112000, 0.000000, 0.000000, -2384.012000
73234, Citywide CCTV camera installations, , Hampton Roads, Urban, Hampton, 450.000000, 0.000000, 450.000000, 0.000000, 0.000000
73235, Wayfinding Sign Project, , Hampton Roads, Urban, Newport News, 383.000000, 0.000000, 383.000000, 0.000000, 0.000000
70539, POQUOSON BALANCE ENTRY ACCOUNT, 000 , Hampton Roads, Urban, Poquoson, 0.000000, 878.579000, 436.247000, 1852.400000, -3167.226000
71787, CITY OF VA BEACH - FORMULA CITY PAYMENT, 000 , Hampton Roads, Urban, Virginia Beach, 0.000000, 8709.000000, 405.000000, 3570.658000, -12684.658000
71789, CITY OF HAMPTON - FORMULA CITY PAYMENT, 000 , Hampton Roads, Urban, Hampton, 0.000000, 6941.156000, 532.086000, 19977.008000, -27450.250000
9786, RTE 10 (SOUTH CHURCH STREET) - 3 LANES (PE &amp; R/W ONLY), 0010, Hampton Roads, Urban, Smithfield, 4204.100000, 1492.702000, 297.296000, 1318.026000, 1096.076000
1904, RTE 13 (SOUTH MILITARY HIGHWAY) - BRIDGE REPLACEMENT, 0013, Hampton Roads, Urban, Chesapeake, 87101.200000, 23525.985000, 9185.484000, 54390.207000, -0.476000
9783, RTE 13 (MILITARY HIGHWAY) - 8 LANES, 0013, Hampton Roads, Urban, Norfolk, 12710.200000, 2469.000000, 500.000000, 9741.200000, 0.000000
17636, RTE 13 - SIGNAL UPGRADE AT MILITARY HWY &amp; GREENBRIER PKWY, 0013, Hampton Roads, Urban, Chesapeake, 748.122000, 700.000000, 0.000000, 0.000000, 48.122000
52152, RTE 13 - MILITARY HIGHWAY - ACCEL LANE, 0013, Hampton Roads, Urban, Chesapeake, 63.000000, 176.280000, 0.000000, 0.000000, -113.280000
61452, MILITARY HWY - INSTALL DIRECTIONAL MEDIAN OPENING, 0013, Hampton Roads, Urban, Chesapeake, 65.000000, 64.500000, 0.000000, 0.000000, 0.500000
62438, RTE 13 - MILITARY HWY - INSTALL TRAFFIC SIGNAL, 0013, Hampton Roads, Urban, Chesapeake, 151.087000, 149.672000, 0.000000, 0.000000, 1.415000
14625, RTE 17 - OYSTER POINT BUSINESS PARK SIDEWALK (PHASE 3), 0017, Hampton Roads, Urban, Newport News, 588.000000, 585.450000, 270.000000, 0.000000, -267.450000
19022, J. CLYDE MORRIS BLVD - INTERSECTION IMPROVEMENT, 0017, Hampton Roads, Urban, Newport News, 313.000000, 125.000000, 0.000000, 0.000000, 188.000000
71453, RTE 17 - CHANNELIZATION; LEFT TURN LANE WITHOUT SIGNAL, 0017, Hampton Roads, Urban, Newport News, 80.000000, 0.000000, 80.000000, 0.000000, 0.000000
8600, RTE 58 (VIRGINIA BEACH BLVD) - 8 LANES, 0058, Hampton Roads, Urban, Norfolk, 3751.000000, 1573.373000, 400.000000, 0.000000, 1777.627000
12546, RTE 58 (LASKIN RD) - WIDEN TO 6-LANE DIVIDED FACILITY, 0058, Hampton Roads, Urban, Virginia Beach, 58062.800000, 21167.914000, 0.481000, 18569.344000, 18325.061000
14600, LASKIN ROAD - WIDENING TO 8 LANES (PE &amp; RW ONLY), 0058, Hampton Roads, Urban, Virginia Beach, 1313.500000, 400.000000, 0.000000, 0.000000, 913.500000
14601, LASKIN ROAD - WIDENING TO 6 LANES, 0058, Hampton Roads, Urban, Virginia Beach, 8101.600000, 4130.000000, 0.000000, 3971.600000, 0.000000
17546, RTE 58 - WIDEN TO 6 LANES, 0058, Hampton Roads, Urban, Norfolk, 11113.300000, 3218.000000, 2205.706000, 5689.594000, 0.000000
19013, RTE 58 - INTERSECTION IMPROVEMENTS, 0058, Hampton Roads, Urban, Virginia Beach, 354.100000, 325.000000, 0.000000, 0.000000, 29.100000
61453, BRAMBLETON AVE - IMPROVE ALIGNMENT &amp; INCREASE RADIUS, 0058, Hampton Roads, Urban, Norfolk, 200.000000, 200.000000, 0.000000, 0.000000, 0.000000
4388, RTE 60 (SHORE DR) - APPROACHES &amp; BRIDGE AT PRETTY LAKE, 0060, Hampton Roads, Urban, Norfolk, 18167.477000, 18047.000000, 120.477000, 0.000000, 0.000000
10797, RTE 60 (WARWICK ROAD) - 6 LANES, 0060, Hampton Roads, Urban, Newport News, 72920.600000, 51286.855000, 4708.448000, 16925.297000, 0.000000
12970, RTE 60 - CONSTRUCT LEFT AND RIGHT TURN LANES, 0060, Hampton Roads, Urban, Newport News, 2144.249000, 1993.000000, 0.000000, 0.000000, 151.249000
14598, WARWICK BOULEVARD - 4 LANE (PE ONLY IN SYP), 0060, Hampton Roads, Urban, Newport News, 1314.000000, 2134.500000, 0.000000, 0.000000, -820.500000
14750, RTE 60 (RICHMOND ROAD) - WIDENING TO 4 LANES W/C, G, &amp; S, 0060, Hampton Roads, Urban, Williamsburg, 7922.350000, 11564.169000, 1174.533000, 838.650000, -5655.002000
19008, ROUTE 60 (WARWICK BLVD) - CHANNELIZATION, 0060, Hampton Roads, Urban, Newport News, 32.000000, 25.468000, 0.000000, 0.000000, 6.532000
59228, RTE 60 - RELOCATE SHOE LANE, 0060, Hampton Roads, Urban, Newport News, 3377.133000, 3377.133000, 0.000000, 0.000000, 0.000000
56466, LONDON BLVD - BRIDGE PAINTING AND REPAIR, 0141, Hampton Roads, Urban, Portsmouth, 1492.500000, 1500.000000, 0.000000, 0.000000, -7.500000
13429, RTE 143 (JEFFERSON AVENUE) - 6 LANES, 0143, Hampton Roads, Urban, Newport News, 16868.300000, 15070.000000, 893.000000, 905.300000, 0.000000
13979, RTE 143 (JEFFERSON AVE) - LIGHTING &amp; REALIGN INTERSECTIONS, 0143, Hampton Roads, Urban, Newport News, 310.490000, 310.000000, 0.000000, 0.000000, 0.490000
15822, RTE 143 - INSTALL LTL BOTH NORTH &amp; SOUTH, 0143, Hampton Roads, Urban, Newport News, 181.344000, 192.344000, 0.000000, 0.000000, -11.000000
19023, RTE 143 - JEFFERSON AVENUE INTERSECTION IMPROVEMENT, 0143, Hampton Roads, Urban, Newport News, 1982.000000, 588.300000, 0.000000, 0.000000, 1393.700000
52523, ROUTE 143 - SIGNAL MODIFICATION, 0143, Hampton Roads, Urban, Newport News, 17.776000, 18.000000, 0.000000, 0.000000, -0.224000
52524, ROUTE 143 - INSTALL TRAFFIC SIGNAL, 0143, Hampton Roads, Urban, Newport News, 84.912000, 83.000000, 2.000000, 0.000000, -0.088000
58481, RTE 143 - INSTALL TRAFFIC SIGNAL W/PEDESTRIAN INDICATORS, 0143, Hampton Roads, Urban, Newport News, 112.000000, 112.000000, 0.000000, 0.000000, 0.000000
67673, RTE 143 - 6 LANES, CURB &amp; GUTTER, SIDEWALK, 0143, Hampton Roads, Urban, Newport News, 1216.000000, 144.000000, 0.000000, 0.000000, 1072.000000
67746, JEFFERSON AVENUE - ADD LEFT TURN LANE, 0143, Hampton Roads, Urban, Newport News, 73.000000, 73.000000, 0.000000, 0.000000, 0.000000
58485, RTE 152 - TODDS LA - INSTALL 4 FT RAISED MEDIANS, 0152, Hampton Roads, Urban, Hampton, 147.000000, 147.300000, 0.000000, 0.000000, -0.300000
11750, RTE 164 - PINNERS POINT INTERCHANGE (PORT NORFOLK CONNECTOR), 0164, Hampton Roads, Urban, Portsmouth, 187198.004000, 147651.905000, 17500.000000, 22000.000000, 46.099000
60852, RTE 164 - PINNER'S POINT, 0164, Hampton Roads, Urban, Portsmouth, 3145.000000, 2145.000000, 1000.000000, 0.000000, 0.000000
70552, RTE 164 - CONSTRUCTION PROPOSED AT NEW MARINE TERMINAL, 0164, Hampton Roads, Urban, Portsmouth, 0.000000, 11500.000000, 10871.000000, 2629.000000, -25000.000000
70564, RTE 164 - REIMBURSEMENT OF TOLL FACILITIES REVOLVING, 0164, Hampton Roads, Urban, Portsmouth, 0.000000, 0.000000, 0.000000, 11737.071000, -11737.071000
1765, RTE 165 (MILITARY HWY) - 6 &amp; 8 LANES, 0165, Hampton Roads, Urban, Norfolk, 20343.300000, 2643.614000, 781.106000, 18625.882000, -1707.302000
13482, PRINCESS ANNE ROAD - 4 LANES ON 8-LANE RW, 0165, Hampton Roads, Urban, Virginia Beach, 34879.000000, 13344.000000, 7268.000000, 14267.000000, 0.000000
17827, RTE 165 - BIKE PATH ON CEDAR ROAD, 0165, Hampton Roads, Urban, Chesapeake, 608.000000, 875.000000, 0.000000, 0.000000, -267.000000
19014, RTE 165 - INTERSECTION IMPROVEMENTS, 0165, Hampton Roads, Urban, Virginia Beach, 295.471000, 225.000000, 0.000000, 0.000000, 70.471000
51866, RTE 165 - PRINCESS ANNE RD. INTERSECTION IMPROVEMENTS, 0165, Hampton Roads, Urban, Virginia Beach, 46900.000000, 23689.000000, 2023.556000, 17855.000000, 3332.444000
52058, NIMMO PARKWAY - 4 LANE ON 6 LANE R/W (R/W &amp; CONST ONLY), 0165, Hampton Roads, Urban, Virginia Beach, 45934.700000, 15694.000000, 475.510000, 17967.095000, 11798.095000
52151, RTE 165 - MOUNT PLEASANT ROAD - LEFT TURN LANE, 0165, Hampton Roads, Urban, Chesapeake, 1140.273000, 684.000000, 95.000000, 228.000000, 133.273000
52525, RTE 165 - INST SUPPL SIGNAL DISPLAY, IMPR PAVEMENT MARKINGS, 0165, Hampton Roads, Urban, Norfolk, 38.315000, 38.484000, 0.000000, 0.000000, -0.169000
52150, RTE 166 - PRINCESS ANNE ROAD - TURN LANES, 0166, Hampton Roads, Urban, Norfolk, 822.500000, 400.000000, 195.000000, 582.500000, -355.000000
8815, RTE 168 (BATTLEFIELD BLVD SOUTH) - 4 LANES, 0168, Hampton Roads, Urban, Chesapeake, 102688.283000, 99865.000000, 2823.283000, 0.000000, 0.000000
18592, BRIDGE AND APPROACHES OVER INTERCOASTAL WATERWAY - 5 LANE, 0168, Hampton Roads, Urban, Chesapeake, 5659.471000, 4220.000000, 0.000000, 0.000000, 1439.471000
58483, RTE 168 - INSTALL TRAFFIC SIGNALS, 0168, Hampton Roads, Urban, Chesapeake, 73.000000, 72.700000, 0.000000, 0.000000, 0.300000
60912, RTE 168 - TOLL PLAZA EXPANSION, 0168, Hampton Roads, Urban, Chesapeake, 5527.680000, 6013.000000, 0.000000, 0.000000, -485.320000
64216, RTE 168 - TIDEWATER DRIVE - LEFT TURN LANE, 0168, Hampton Roads, Urban, Norfolk, 280.000000, 280.000000, 0.000000, 0.000000, 0.000000
13428, RTE 172 (WYTHE CREEK ROAD) - 4 LANES W/RAISED MEDIAN, 0172, Hampton Roads, Urban, Hampton, 12871.018000, 12592.000000, 279.018000, 0.000000, 0.000000
61455, WYTHE CREEK ROAD - INSTALL NEW SIGNAL, 0172, Hampton Roads, Urban, Poquoson, 195.000000, 305.000000, 200.000000, 0.000000, -310.000000
52526, ROUTE 173 - INSTALL TRAFFIC SIGNAL, 0173, Hampton Roads, Urban, Newport News, 110.799000, 111.000000, 0.000000, 0.000000, -0.201000
56788, RTE 173 - CLOSE MEDIAN CROSSOVER &amp; REMOVE EXIST.TRAF.SIGNAL, 0173, Hampton Roads, Urban, Newport News, 470.000000, 444.000000, 26.000000, 0.000000, 0.000000
12542, RTE 190 (KEMPSVILLE ROAD) - 6 LANES, 0190, Hampton Roads, Urban, Chesapeake, 16727.881000, 16231.964000, 495.917000, 0.000000, 0.000000
12543, RTE 190 (KEMPSVILLE ROAD) - 6 LANES, 0190, Hampton Roads, Urban, Chesapeake, 24378.081000, 24066.000000, 312.081000, 0.000000, 0.000000
58482, RTE 194 - IMPROVE SIGNING AND PAVEMENT MARKINGS, 0194, Hampton Roads, Urban, Norfolk, 134.612000, 135.000000, 0.000000, 0.000000, -0.388000
17736, MERCURY BLVD - INTERCONNECT, 0258, Hampton Roads, Urban, Hampton, 40.000000, 40.000000, 0.000000, 0.000000, 0.000000
56789, RTE 258 - INSTALL PEDESTRIAN INDICATORS AND CROSSWALKS, 0258, Hampton Roads, Urban, Hampton, 19.168000, 19.251000, 0.000000, 0.000000, -0.083000
56791, RTE 258 - INSTALL PEDESTRIAN INDICATORS &amp; CROSSWALKS, 0258, Hampton Roads, Urban, Hampton, 20.121000, 20.108000, 0.000000, 0.000000, 0.013000
71747, RTE 258 (MERCURY BLVD) - PEDESTRIAN INDICATORS &amp; CROSSWALKS, 0258, Hampton Roads, Urban, Hampton, 50.000000, 0.000000, 50.000000, 0.000000, 0.000000
71748, RTE 258 (MERCURY BLVD) - PEDESTRIAN INDICATORS &amp; CROSSWALKS, 0258, Hampton Roads, Urban, Hampton, 50.000000, 0.000000, 50.000000, 0.000000, 0.000000
71749, RTE 258 (MERCURY BLVD) - INSTALL 4 FOOT RAISED MEDIANS, 0258, Hampton Roads, Urban, Hampton, 310.000000, 0.000000, 310.000000, 0.000000, 0.000000
71750, RTE 258 (MERCURY BLVD) - RED LT CAMERA COLLISION AVOID SYS, 0258, Hampton Roads, Urban, Hampton, 200.000000, 0.000000, 200.000000, 0.000000, 0.000000
19024, RTE 306 - 4 &amp; 5 LANES, CURB &amp; GUTTER, SIDEWALK, BIKE LANES, 0306, Hampton Roads, Urban, Newport News, 1125.000000, 5836.300000, 0.000000, 0.000000, -4711.300000
52528, ROUTE 312 - INSTALL TRAFFIC SIGNAL, 0312, Hampton Roads, Urban, Newport News, 104.082000, 103.847000, 0.000000, 0.000000, 0.235000
3950, RTE 337 (TURNPIKE ROAD) - 4 LANES, 0337, Hampton Roads, Urban, Portsmouth, 10879.500000, 9686.000000, 586.798000, 607.000000, -0.298000
14672, RTE 337(HAMPTON BLVD), 0337, Hampton Roads, Urban, Norfolk, 51777.300000, 51618.000000, 159.000000, 0.000000, 0.300000
16557, RTE.337 - HAMPTON BLVD.INTERCHANGE/INTERNAT.TERMINAL BLVD., 0337, Hampton Roads, Urban, Norfolk, 6845.000000, 2073.000000, 0.000000, 0.000000, 4772.000000
17568, RTE 337 - DEVELOP TO 4 LANE DIVIDED FACILITY, 0337, Hampton Roads, Urban, Suffolk, 2061.000000, 1382.000000, 0.000000, 0.000000, 679.000000
18591, ROUTE  337 - WIDEN TO 4 LANES, 0337, Hampton Roads, Urban, Chesapeake, 6978.500000, 1012.000000, 0.000000, 6000.000000, -33.500000
52059, ROUTE 337 - LANDSCAPING, 0337, Hampton Roads, Urban, Norfolk, 232.470000, 231.000000, 1.470000, 0.000000, 0.000000
56656, RTE 337 - CONSTRUCTION OF OUTFALL, 0337, Hampton Roads, Urban, Portsmouth, 5285.302000, 4901.000000, 384.302000, 0.000000, 0.000000
61322, NAVY RECREATIONAL FACILITY, 0337, Hampton Roads, Urban, Norfolk, 10403.000000, 8475.000000, 1928.000000, 0.000000, 0.000000
61407, RTE 337 - NANSEMOND PARKWAY - 4 LANE, 0337, Hampton Roads, Urban, Suffolk, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000
65655, RTE 337 - 4 LANE, 0337, Hampton Roads, Urban, Portsmouth, 0.000000, 851.215000, 0.000000, 1923.129000, -2774.344000
13431, RTE 351 (PEMBROKE AVENUE) - 4 LANES &amp; BRIDGE REPLACEMENT, 0351, Hampton Roads, Urban, Hampton, 9873.780000, 9351.000000, 522.780000, 0.000000, 0.000000
52074, RTE 134 - (ARMISTEAD AVENUE) 4 LANE, 0351, Hampton Roads, Urban, Hampton, 5845.219000, 4115.000000, 1730.219000, 0.000000, 0.000000
13486, RTE 460 (NORTH MAIN STREET) - 5 LANE, 0460, Hampton Roads, Urban, Suffolk, 6574.551000, 5051.091000, 505.198000, 1018.262000, 0.000000
19011, RTE 460 - PEDESTRIAN AND BIKE PATH, 0460, Hampton Roads, Urban, Suffolk, 245.000000, 245.000000, 0.000000, 0.000000, 0.000000
72697, ACQUISITION &amp; INSTALLATION OF 1 BUS STOP SHELTER, BSOO, Hampton Roads, Urban, Williamsburg, 15.000000, 14.690000, 0.000000, 120.000000, -119.690000
2067, ARMISTEAD AVENUE-PE FOR PHASES 1A &amp; 1B; ADVANCED ACQ FOR 1A, U000, Hampton Roads, Urban, Hampton, 2680.000000, 2680.000000, 0.000000, 0.000000, 0.000000
3811, EAST-WEST EXPRESSWAY - 4 LANES, U000, Hampton Roads, Urban, Hampton, 25504.913000, 25735.524000, 1555.462000, 0.000000, -1786.073000
3812, EAST-WEST EXPRESSWAY - 4 LANES ON 6-LANE RIGHT OF WAY, U000, Hampton Roads, Urban, Newport News, 24222.494000, 23662.000000, 560.494000, 0.000000, 0.000000
4483, ATKINSON BLVD - 4 LANES (PE ONLY), U000, Hampton Roads, Urban, Newport News, 1000.000000, 1000.000000, 0.000000, 0.000000, 0.000000
11752, LEE AVENUE/VIRGINIA AVENUE CONNECTOR - 2 LANES, U000, Hampton Roads, Urban, Portsmouth, 1005.423000, 1005.000000, 0.000000, 0.000000, 0.423000
11754, BIRDNECK ROAD - WIDENING FROM 2 TO 4 LANES, U000, Hampton Roads, Urban, Virginia Beach, 27806.500000, 19506.000000, 898.548000, 7401.952000, 0.000000
11816, MIDDLEGROUND BOULEVARD - 4-LANE DIVIDED W/C&amp;G AND SIDEWALK, U000, Hampton Roads, Urban, Newport News, 14609.200000, 1170.000000, 0.000000, 10541.758000, 2897.442000
12549, LYNNHAVEN PARKWAY - WIDEN TO 6-LANE DIVIDED, U000, Hampton Roads, Urban, Virginia Beach, 28562.100000, 15583.000000, 2516.125000, 10462.975000, 0.000000
13478, J. CLYDE MORRIS BOULEVARD CORRIDOR - BIKE TRAIL, U000, Hampton Roads, Urban, Newport News, 316.387000, 423.000000, 0.000000, 0.000000, -106.613000
13485, VOLVO PARKWAY - 4 LANE, U000, Hampton Roads, Urban, Chesapeake, 4033.600000, 2894.000000, 570.000000, 569.600000, 0.000000
13487, LYNNHAVEN PARKWAY - 4 LANE, U000, Hampton Roads, Urban, Virginia Beach, 6582.500000, 4547.000000, 659.000000, 807.000000, 569.500000
14603, LYNNHAVEN PARKWAY - WIDENING TO 4 LANES, U000, Hampton Roads, Urban, Virginia Beach, 22129.300000, 12629.000000, 0.000000, 4010.000000, 5490.300000
14746, EXPANSION OF COMPUTERIZED SIGNAL SYSTEM, U000, Hampton Roads, Urban, Norfolk, 6218.795000, 9902.000000, 0.000000, 0.000000, -3683.205000
15826, EXTENSION TO FINNEY AVENUE, U000, Hampton Roads, Urban, Suffolk, 3188.700000, 1076.000000, 0.000000, 1130.100000, 982.600000
15827, HOLLAND ROAD - UPGRADE TO 4 LANES, U000, Hampton Roads, Urban, Virginia Beach, 31897.600000, 17427.000000, 5443.161000, 9027.439000, 0.000000
15828, ELBOW ROAD - UPGRADE TO 4 LANES AND ENTENSION - PE &amp; RW ONLY, U000, Hampton Roads, Urban, Virginia Beach, 3554.000000, 6900.000000, 0.000000, 0.000000, -3346.000000
15829, INDIAN RIVER ROAD - UPGRADE TO 4 LANES, U000, Hampton Roads, Urban, Virginia Beach, 3178.000000, 11218.253000, 0.000000, 0.000000, -8040.253000
16054, THREE LANES, BIKEWAY, SIDEWALKS, CURB &amp; GUTTER, U000, Hampton Roads, Urban, Williamsburg, 11634.200000, 1839.000000, 0.000000, 0.000000, 9795.200000
16102, RTE U000 - SIGNAL SYSTEM UPGRADE, U000, Hampton Roads, Urban, Hampton, 10143.457000, 8137.000000, 0.000000, 0.000000, 2006.457000
16103, J CLYDE MORRIS BOULEVARD CORRIDOR (BIKEWAY PHASE IV), U000, Hampton Roads, Urban, Newport News, 321.000000, 304.550000, 0.000000, 0.000000, 16.450000
16106, RTE U000 - SIGNAL RE-TIMING AT 70 LOCATIONS, U000, Hampton Roads, Urban, Virginia Beach, 350.401000, 345.000000, 0.000000, 0.000000, 5.401000
16109, SIGNAL INTERCONNECT, U000, Hampton Roads, Urban, Chesapeake, 49.035000, 80.000000, 0.000000, 0.000000, -30.965000
16110, BIKEWAY, U000, Hampton Roads, Urban, Chesapeake, 180.000000, 200.000000, 0.000000, 0.000000, -20.000000
16196, SIGNAL SYSTEM UPGRADE - PHASE II, U000, Hampton Roads, Urban, Portsmouth, 1784.388000, 2088.000000, 0.000000, 0.000000, -303.612000
16414, LONDON BRIDGE ROAD - WIDENING FROM 2 TO 4 LANES, U000, Hampton Roads, Urban, Virginia Beach, 24461.346000, 22601.000000, 1860.346000, 0.000000, 0.000000
16531, COMPUTER SYSTEM UPGRADE, U000, Hampton Roads, Urban, Virginia Beach, 72.000000, 72.000000, 0.000000, 0.000000, 0.000000
16556, SOUTHEASTERN PARKWAY AND GREENBELT - 4 LANES-PHASE I, U000, Hampton Roads, Urban, Virginia Beach, 6580.000000, 7987.000000, 0.000000, 0.000000, -1407.000000
17522, CHESTNUT AVENUE - SHIFT ALIGNMENT AND ADD MAST ARM, U000, Hampton Roads, Urban, Newport News, 293.000000, 292.500000, 2.500000, 0.000000, -2.000000
17544, RTE U000(SUNNYSIDE RD.) - BRIDGE REPLACE. &amp; APPROACHES, U000, Hampton Roads, Urban, Emporia, 3506.765000, 2046.118000, 736.192000, 724.274000, 0.181000
17545, CLIFFORD ST - BRIDGE REPLACEMENT &amp; APPROACHES, U000, Hampton Roads, Urban, Portsmouth, 5841.601000, 5715.000000, 126.601000, 0.000000, 0.000000
17637, RTE U000 - INTERSECTION IMPROVEMENTS, U000, Hampton Roads, Urban, Chesapeake, 442.000000, 461.300000, 0.000000, 0.000000, -19.300000
17828, CITY WIDE CLOSED LOOP SIGNAL UPGRADE, U000, Hampton Roads, Urban, Chesapeake, 678.000000, 1016.000000, 0.000000, 0.000000, -338.000000
18207, OCEANA BOULEVARD &amp; FIRST COLONIAL ROAD EXTENSION - 4 LANES, U000, Hampton Roads, Urban, Virginia Beach, 5441.000000, 5144.000000, 297.000000, 0.000000, 0.000000
18708, BOUSH ST. - RECONSTRUCTION - 4 LANE, U000, Hampton Roads, Urban, Norfolk, 7874.340000, 6963.000000, 911.000000, 0.000000, 0.340000
19010, CANON BOULEVARD - LEFT TURN LANE &amp; MODIFY EXISTING SIGNAL, U000, Hampton Roads, Urban, Newport News, 456.000000, 454.400000, 1.600000, 0.000000, 0.000000
19012, INTERSECTION IMPROVEMENTS, U000, Hampton Roads, Urban, Virginia Beach, 290.000000, 290.000000, 0.000000, 0.000000, 0.000000
19015, INTERSECTION IMPROVEMENTS, U000, Hampton Roads, Urban, Virginia Beach, 94.000000, 190.000000, 0.000000, 0.000000, -96.000000
19025, WIDEN 6 LANES; CURB, GUTTER, SIDEWALK, U000, Hampton Roads, Urban, Newport News, 7002.000000, 5172.600000, 0.000000, 0.000000, 1829.400000
50012, SIGNAL COORDINATION IN DOWNTOWN (PE ONLY), U000, Hampton Roads, Urban, Suffolk, 150.000000, 300.000000, 0.000000, 0.000000, -150.000000
50013, CITYWIDE SIGNAL RETIMING, U000, Hampton Roads, Urban, Virginia Beach, 199.268000, 150.000000, 0.000000, 0.000000, 49.268000
51863, VICTORY BLVD - DEVELOP FACILITY TO 4 LANES, U000, Hampton Roads, Urban, Portsmouth, 8467.600000, 5910.000000, 1519.538000, 1038.062000, 0.000000
52057, HUNTERDALE ROAD - 4 LANE (PE &amp; RW ONLY), U000, Hampton Roads, Urban, Franklin, 1213.000000, 136.897000, 376.511000, 1775.993000, -1076.401000
52147, WESLEYAN DRIVE - 4 LANE, U000, Hampton Roads, Urban, Norfolk, 4920.100000, 1647.690000, 1000.000000, 6357.000000, -4084.590000
52148, WESLEYAN DRIVE - 4 LANE, U000, Hampton Roads, Urban, Virginia Beach, 5222.700000, 1647.690000, 0.000000, 3575.000000, 0.010000
52149, CITYWIDE URBAN TRANSPORTATION, U000, Hampton Roads, Urban, Norfolk, 13000.000000, 6588.000000, 3758.000000, 2654.000000, 0.000000
52343, RIVERMONT BIKE TRAIL, U000, Hampton Roads, Urban, Newport News, 344.000000, 349.000000, 0.000000, 0.000000, -5.000000
52346, ITS FIBER LINK, U000, Hampton Roads, Urban, Newport News, 305.000000, 203.410000, 205.000000, 0.000000, -103.410000
52347, ITS FIBER LINK, U000, Hampton Roads, Urban, Newport News, 182.856000, 211.600000, 0.000000, 0.000000, -28.744000
52348, CITYWIDE SIGNAL RETIMING (PE ONLY), U000, Hampton Roads, Urban, Newport News, 1140.000000, 908.620000, 195.000000, 400.000000, -363.620000
52349, OAKLAND INDUSTRIAL PARK/SIDEWALK, U000, Hampton Roads, Urban, Newport News, 645.000000, 775.920000, 86.000000, 0.000000, -216.920000
52350, CITYWIDE SIGNAL SYSTEM UPGRADE, U000, Hampton Roads, Urban, Newport News, 9500.000000, 6800.000000, 0.000000, 2700.000000, 0.000000
52352, CITYWIDE FIBER OPTIC CABLE, U000, Hampton Roads, Urban, Chesapeake, 2854.460000, 3000.000000, 0.000000, 0.000000, -145.540000
52353, STC OPERATIONS, U000, Hampton Roads, Urban, Norfolk, 307.806000, 746.280000, 0.000000, 0.000000, -438.474000
52354, CITY/STATE FIBER OPTIC CONNECTION, U000, Hampton Roads, Urban, Virginia Beach, 125.000000, 125.000000, 0.000000, 0.000000, 0.000000
52355, CITY OF VA BEACH-CITYWIDE SIGNAL SYSTEM UPGRADE (PHASE I), U000, Hampton Roads, Urban, Virginia Beach, 4500.000000, 4745.000000, 3944.080000, 8763.560000, -12952.640000
52357, I-64 RAMP CONNECTION, U000, Hampton Roads, Urban, Chesapeake, 137.000000, 264.750000, 0.000000, 0.000000, -127.750000
52359, EXTEND NORTHBOUND ROUTE 104 ACCEL LANE, U000, Hampton Roads, Urban, Chesapeake, 175.000000, 175.000000, 0.000000, 0.000000, 0.000000
